track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,customer_id,session_date,region_code
78DMTISae46jqQmAAYHjJo,Zé Bigode Orquestra,Clube da Fumaça,Vai C Bom,18,193887,False,0.615,0.874,7,-6.186,0,0.0531,0.176,1.66e-05,0.0536,0.389,189.944,4,afrobeat,364725,2020-01-02 02:56,LATAM
0SOmYqBeGm7Hrd0lXseV2e,Criolo,Ainda Há Tempo,Ainda Há Tempo,18,318360,False,0.58,0.8,6,-7.528,1,0.345,0.281,0.0,0.0708,,81.303,4,afrobeat,692632,2020-01-02 02:57,LATAM
2Szjsv5SLiGyCPAraUnNvk,Gyedu-Blay Ambolley,Ketan,Ketan,17,357074,False,0.644,0.823,10,-6.564,1,0.0518,0.145,0.194,0.12,0.508,104.967,4,afrobeat,941358,2020-01-02 02:58,MENA
3iRkhxe3TU2fiwOLRJWzwx,Jor'dan Armstrong,CHURCH GIRLS LOVE R&B,WRONGS,18,192277,False,0.534,,11,-8.067,0,0.119,0.272,0.0,0.0961,0.506,126.018,4,afrobeat,846635,2020-01-02 02:59,LATAM
71JFDYGUhoBkH4w4CPMlUf,Lo'Jo;Vincent Ségal;Robert Wyatt,Cinéma El Mundo,Tout est fragile,17,255735,False,0.66,0.57,0,-8.677,1,0.0612,0.473,0.0,0.0687,0.808,120.104,4,afrobeat,953157,2020-01-02 03:00,APAC
3pbjRPcTq1UXgojOXxtkm4,Ikebe Shakedown,Ikebe Shakedown,Don't Contradict,17,236053,False,0.776,0.961,10,-5.986,0,0.0406,0.53,0.905,0.0897,0.942,136.005,4,afrobeat,122005,2020-01-02 03:01,EU
0JPGmJFun8zJ7c15Stj6Sk,Pat Kalla;Le Super Mojo,Hymne à la vie,Président,17,347772,False,0.774,0.719,10,-8.976,0,0.0486,0.0181,0.128,0.0781,0.89,132.025,4,afrobeat,509909,2020-01-02 03:02,APAC
0dHPFpfkj1PamVC5agtPkt,The Shaolin Afronauts,Follow the Path,Sissoko,17,246106,False,0.705,0.547,11,-9.558,0,0.0391,0.025,0.807,0.0814,,120.336,4,afrobeat,298141,2020-01-02 03:03,LATAM
3soJuLHTbi96kVgbLTKyeH,Ikebe Shakedown,Ikebe Shakedown,Five Points,17,203760,False,0.511,0.678,5,-9.048,1,0.0775,0.0387,0.926,0.0543,0.83,82.041,4,afrobeat,926080,2020-01-02 03:04,MENA
4VlJMfwRPnJHZ60TDZDshW,Jor'dan Armstrong,52 Weeks of Summer,Came Up,19,199876,False,0.72,0.441,5,-9.626,0,0.172,0.668,3.96e-05,0.116,0.309,96.01,4,afrobeat,740725,2020-01-02 03:05,LATAM
7cROqgeNkyYTMdQ5u5moGS,Cymande,Second Time Round,For Baby Ooh,18,137400,False,0.817,0.211,9,-16.785,1,0.136,0.948,2.62e-06,0.11,0.71,112.21,4,afrobeat,388198,2020-01-02 03:06,LATAM
0y5kQLkbgdCq6ezuXhaT4b,Samuca e a Selva,Coragem,Coragem,17,268181,False,0.802,0.644,9,-6.115,0,0.0511,0.0866,2.38e-06,0.529,0.813,124.029,4,afrobeat,607170,2020-01-02 03:07,EU
4cAKvnal7hgdawfCUOIx0T,El Michels Affair,Loose Change,Yennicita - Alternate Version,18,184560,False,0.619,0.585,2,-11.715,1,0.106,0.00463,0.882,0.35,0.642,167.942,4,afrobeat,644888,2020-01-02 03:08,MENA
7dUyPK22oxzTZ6NQKj1t4N,BaianaSystem,Lucro/Descomprimindo,Lucro/Descomprimindo,19,246280,False,0.713,0.825,9,-5.44,0,0.0335,0.147,0.00095,0.212,0.68,100.04,4,afrobeat,546044,2020-01-02 03:09,APAC
6ijWDxNwRbDbxh4QqxkRak,The Mauskovic Dance Band,Down in the Basement - EP,Tuto Bay,18,209805,False,0.716,0.511,6,-12.005,0,0.0792,0.00678,0.906,0.0633,0.929,133.028,4,afrobeat,526916,2020-01-02 03:10,MENA
3au2mSWBCtWcWsXUdx6WrH,Ernest Ranglin,Surfside,Surfing,19,225133,False,0.793,0.436,0,-7.624,0,0.0666,0.132,0.0143,0.0651,0.821,142.011,4,afrobeat,149688,2020-01-02 03:11,EU
4OnPHIPgUZq569yffEjt2G,Afrocidade,Afrocidade na Pista,Caju,18,31824,False,0.343,0.472,4,-17.477,0,0.401,0.314,2.26e-06,0.866,0.764,93.945,3,afrobeat,507215,2020-01-02 03:12,US
0YHoJxHfIM1vW9APg2nDCw,Orchestra Baobab,Bamba,Boulmamine,18,355933,False,0.649,0.618,9,-11.815,0,0.0418,0.737,0.163,0.098,0.752,139.307,4,afrobeat,413447,2020-01-02 03:13,MENA
188TDPhgzmi4Aul27nWlEf,The Bamboos,Tighten Up - Single,Tighten Up,18,230960,False,0.569,0.949,0,-4.694,1,0.0502,0.0224,0.862,0.0701,,131.921,4,afrobeat,836424,2020-01-02 03:14,EU
3EtsTQGKkUXaGDmMi7GRfD,BaianaSystem;Claudia Manzo,ATO 3: América do Sol,Capucha,20,174680,False,0.737,0.934,7,-4.171,1,0.147,0.162,6.58e-05,0.233,0.614,104.965,4,afrobeat,878589,2020-01-02 03:15,LATAM
1kDAQBl23CrUwt7FQOB8ef,Newen Afrobeat,Curiche,Voráz,18,327493,False,0.679,0.774,1,-8.074,1,0.0467,0.218,0.183,0.087,0.932,145.009,4,afrobeat,775373,2020-01-02 03:16,LATAM
3ZucFCxCGG9Jv1xuPJQF6t,BaianaSystem;ÀTTØØXXÁ,Outras Cidades,Calamatraca (ÀTTØØXXÁ Remix),19,182773,False,0.748,0.626,4,-6.909,0,0.212,0.0135,4.66e-05,0.0385,0.44,149.933,4,afrobeat,127803,2020-01-02 03:17,MENA
3hefAnE3N74TyKr9IB5LRf,Breakestra,Dusk Till Dawn,Back At The Boathouse,18,171704,False,0.763,0.925,11,-3.819,0,0.0406,0.0533,0.893,0.102,0.761,98.51,4,afrobeat,857103,2020-01-02 03:18,MENA
3mDXkZA0M9fmPU74QhmbgT,Newen Afrobeat,No Les Creeré,No Les Creeré,18,258662,False,0.746,0.829,1,-6.49,0,0.0603,0.153,4.9e-05,0.144,0.834,117.714,4,afrobeat,456792,2020-01-02 03:19,MENA
4JiXeUJqbIroO8Llxgjxwg,The Budos Band,Burnt Offering,Tomahawk,19,209213,False,0.514,0.85,9,-6.281,0,0.0371,0.00179,0.804,0.358,0.684,110.897,3,afrobeat,474731,2020-01-02 03:20,US
5sJFoe1ln1AzL3wr5AebUo,William Onyeabor,Atomic Bomb,Atomic Bomb,17,480146,False,0.761,0.382,1,-8.703,1,0.035,0.0279,0.00676,0.0562,0.966,116.887,4,afrobeat,950632,2020-01-02 03:21,LATAM
1ckR3uxg55MdmCJPL2vWrT,Los Amigos Invisibles,Live En Una Noche Tan Linda Como Esta Vol 1,Esto Es Lo Que Hay,20,445727,False,0.589,0.789,8,-7.194,1,0.0697,0.496,0.00134,0.771,0.312,104.178,4,afrobeat,880565,2020-01-02 03:22,APAC
4ApDoilVOSDv95B0pssAHy,Plastilina Mosh,All U Need Is Mosh,Jonaz Goes to Hollywood,21,244786,False,0.677,0.925,4,-5.607,0,0.343,0.178,6.78e-06,0.186,0.396,102.52,4,afrobeat,145792,2020-01-02 03:23,MENA
47uN75sZhcmhu947dzPkuo,Jorge Drexler,Sus primeras grabaciones 1992-1994 (La luz que sabe robar- Radar),Edén,18,177946,False,0.643,0.311,6,-12.188,1,0.0671,0.921,0.0477,0.111,0.773,137.278,4,afrobeat,423849,2020-01-02 03:24,EU
3N9qP0bV95JnvDvicZCIKQ,Jorge Drexler,Sus primeras grabaciones 1992-1994 (La luz que sabe robar- Radar),Equipaje,18,239360,False,0.785,0.393,4,-9.533,1,0.0429,0.928,0.218,0.0978,0.333,126.776,4,afrobeat,774734,2020-01-02 03:25,MENA
77R3mOaInbXGRjTjWlwjug,Hugh Masekela,60's Gold,Grazing In The Grass,19,156946,False,0.673,0.697,5,-6.953,1,0.0271,0.518,0.831,0.256,,107.46,4,afrobeat,584961,2020-01-02 03:26,US
1B6d6tSoQTZyYalEFVu86p,Eben;Nathaniel Bassey,No One Like You,No One Like You,40,317675,False,0.652,0.529,10,-5.761,1,0.0464,0.357,2.05e-05,0.235,0.488,129.861,4,afrobeat,331851,2020-01-02 03:27,EU
5aJI7OzC1n3XKVLgYAxgwj,Bacao Rhythm & Steel Band,55,PIMP,49,194972,False,0.672,0.858,3,-5.233,0,0.145,0.456,0.811,0.104,0.963,166.689,4,afrobeat,572298,2020-01-02 03:28,APAC
0z9GDwllWJctFf1u4b3QhZ,El Michels Affair;Piya Malik,Yeti Season (Deluxe Version),Zaharila,31,221097,False,0.378,0.596,0,-6.61,1,0.0316,0.0788,0.000628,0.488,0.501,81.873,4,afrobeat,879947,2020-01-02 03:29,APAC
1k3QxdsAYJMstaAV31ssId,The Poets Of Rhythm,Discern / Define,Plus Plus,17,306160,False,0.723,0.722,0,-7.085,0,0.0708,0.0218,0.686,0.219,0.604,95.558,4,afrobeat,300960,2020-01-02 03:30,EU
78UQDRUSnojL4fbcXNFSzQ,Jor'dan Armstrong,Blsd,Favor,18,277600,False,0.467,0.615,1,-6.037,1,0.0686,0.0881,0.0,0.194,,142.076,4,afrobeat,771460,2020-01-02 03:31,EU
5RfNONcEtbhBEGwAiDjoEv,Ocote Soul Sounds;Chico Mann;Quantic,A Pesar La Vida / Not Yet,A Pesar La Vida,18,197500,False,0.496,0.753,9,-6.673,0,0.139,0.0204,0.0547,0.363,0.456,99.876,4,afrobeat,761284,2020-01-02 03:32,MENA
2lR5gm2BEy1PFxPSuyTWBU,Morbo y Mambo,Boa,442,17,354253,False,0.558,0.819,7,-4.246,1,0.0401,0.000621,0.921,0.0898,0.276,132.005,4,afrobeat,897133,2020-01-02 03:33,MENA
7znOiQvrH4BlKqL7asr54l,The Sorcerers,In Search of the Lost City of the Monkey God,The People of the Forest,17,223619,False,0.86,0.548,10,-7.875,1,0.107,0.573,0.859,0.162,0.905,138.786,4,afrobeat,368147,2020-01-02 03:34,EU
1JBy48ChNqcBo6VDqD9f7y,TJ Cream;Beloved Music,Wisdom Seeker,Wisdom Seeker,18,223529,False,0.825,0.68,6,-6.816,0,0.156,0.135,0.0,0.109,0.722,96.029,4,afrobeat,294332,2020-01-02 03:35,MENA
672sXt55h2Ol2MTcbKR5Sw,Manu Dibango,African Voodoo,Groovy Flute,47,153097,False,0.678,0.845,3,-9.412,1,0.0392,0.791,0.782,0.0637,0.965,104.653,4,afrobeat,592888,2020-01-02 03:36,MENA
6cPzGLgdF4KW6U4Yr5AdTX,Marizu,Amazing,Amazing,17,183946,False,0.508,0.483,10,-6.883,0,0.0418,0.639,0.0,0.0902,0.523,133.207,5,afrobeat,578162,2020-01-02 03:37,MENA
2N8b6fVhlEfI5jObBLQF8k,Nomade Orquestra,Nômade Orquestra,Samurai,17,358947,False,,0.67,7,-8.638,0,0.0446,0.504,0.824,0.081,0.314,94.01,4,afrobeat,468581,2020-01-02 03:38,US
5x790rgT6jBLWKiWo2EeKU,Ocote Soul Sounds,Coconut Rock,Coconut Rock,16,195952,False,0.796,0.904,7,-10.571,0,0.106,0.503,0.531,0.675,0.762,88.001,4,afrobeat,801342,2020-01-02 03:39,LATAM
2C68iHWkQU0S8O2F1F0nqy,Sharyn;Triple O,In Full Bloom,Life,17,249102,False,0.666,0.565,1,-9.782,1,0.389,0.0722,0.0,0.104,0.263,180.071,4,afrobeat,819142,2020-01-02 03:40,MENA
3UhgLTSdfCO6MCEOnjchNx,La Misa Negra,La Misa Negra,Tierra,17,74520,False,0.629,,11,-6.696,1,0.0412,0.0259,0.784,0.078,0.193,120.042,4,afrobeat,321129,2020-01-02 03:41,MENA
2dm8zEG6pMfPJH6OffiHFJ,Maga Bo;BNegão,Quilombo do Futuro,Tempos Insanos,18,123901,False,0.871,0.889,6,-7.84,0,0.394,0.0218,4.07e-05,0.336,0.557,99.926,4,afrobeat,815975,2020-01-02 03:42,APAC
66BiFRIcXMTc1zxbU3Sh9a,Calle 13,Residente o Visitante,A Limpiar El Sucio,20,253426,True,0.618,0.825,2,-6.014,1,0.29,0.484,0.0,0.139,0.896,79.439,4,afrobeat,307671,2020-01-02 03:43,EU
5i2F9XzhI2nFcoxOOENe93,The Poets Of Rhythm,Discern / Define,The Jaunt,18,190680,False,,0.58,5,-6.879,1,0.0669,0.173,0.811,0.0761,0.626,108.304,4,afrobeat,466870,2020-01-02 03:44,EU
1l0rlELGQxoCAjaUer7jXw,Bacao Rhythm & Steel Band,The Serpents Mouth,Touchdown,18,154624,False,0.81,0.621,7,-6.077,0,0.0472,0.0264,0.816,0.201,0.837,95.911,4,afrobeat,124463,2020-01-02 03:45,US
6AYmNlxHIzmAW7mYeaqpNo,Metá Metá,M M 3,Ossanyn,18,283308,False,0.454,0.636,5,-7.768,0,0.0314,0.271,0.824,0.108,0.455,138.448,4,afrobeat,406354,2020-01-02 03:46,EU
2dowoN9yWHcP9yuOSbVSBm,Whitefield Brothers,In The Raw,Sol Walk,18,211226,False,0.7,0.933,5,-4.084,1,0.0605,0.166,0.195,0.0501,0.863,115.711,4,afrobeat,962662,2020-01-02 03:47,EU
7rUxkhbAsfGNg3YOqwwX4R,Jor'dan Armstrong,God Got Me,God Got Me,18,175856,False,0.787,0.726,7,-5.637,1,0.164,0.0719,0.00313,0.087,0.407,107.024,4,afrobeat,498305,2020-01-02 03:48,EU
1TVxTQCQmmjAB4IynAjX6g,Ocote Soul Sounds,Taurus,Agua Santa,16,247320,False,0.718,0.872,9,-5.572,0,0.0486,0.397,0.531,0.111,0.949,164.013,4,afrobeat,739014,2020-01-02 03:49,APAC
3yPZQKUWJp0iQxCkAh3hoM,Voilaaa,Manu écoute ça...,Manu écoute ça...,17,270193,False,0.851,0.776,11,-6.162,1,0.0737,0.29,0.027,0.0371,0.907,118.019,4,afrobeat,197133,2020-01-02 03:50,LATAM
74tjFjv7tXcKXCZsCJnwmy,The Sugarman 3,Sugar's Boogaloo,Sugar's Boogaloo,18,187933,False,0.62,0.559,3,-7.15,1,0.0311,0.661,0.577,0.0661,0.625,127.721,5,afrobeat,672003,2020-01-02 03:51,LATAM
4DQvQ14fFSaasGyaAQao6W,The Poets Of Rhythm,Discern / Define,Guiding Resolution,17,214706,False,0.639,0.638,10,-8.087,1,0.0434,0.228,0.807,0.0931,0.936,101.687,4,afrobeat,434417,2020-01-02 03:52,MENA
5MO8ptEfzOB2vL0Em14CmO,Voilaaa,On te l'avait dit,Jungle Fire,17,378020,False,0.81,0.612,10,-11.387,0,0.0571,0.156,0.925,0.22,0.598,116.803,4,afrobeat,769594,2020-01-02 03:53,LATAM
4amfVFqZ4yyDaKlJHYQ3ex,Romperayo,El Busetero Buscapleitos,El Busetero Buscapleitos,17,260580,False,0.434,0.87,8,-7.957,1,0.0354,0.0146,0.78,0.225,0.898,124.228,4,afrobeat,935216,2020-01-02 03:54,LATAM
0zSAH4WmhEvjbyCsjAn8Cl,El Michels Affair,Sounding Out the City,Ocho Rios,18,155306,False,0.775,,7,-7.105,1,0.0471,0.0791,0.847,0.129,0.529,94.62,4,afrobeat,578451,2020-01-02 03:55,US
5l0lm6XqgUfUVfo87EuTpD,Criolo,Nó na Orelha (Instrumental),Mariô (Instrumental),16,218600,False,0.724,0.585,10,-6.768,0,0.0919,0.00692,0.8,0.1,0.516,89.933,4,afrobeat,192544,2020-01-02 03:56,LATAM
5lARm9DU4b7mCHuTe8kbKb,Jackie Mittoo,Fire Selection,Drum Ting,19,259917,False,0.735,0.637,10,-9.044,0,0.15,0.715,0.915,0.179,0.964,83.352,4,afrobeat,528519,2020-01-02 03:57,EU
63FdlZpB78PwdeH29U7aTd,Jor'dan Armstrong,52 Weeks of Summer,Friends,18,202277,False,0.742,0.668,2,-3.871,0,0.0313,0.0152,0.0,0.156,0.806,97.009,4,afrobeat,210797,2020-01-02 03:58,LATAM
68B0UiX7JPWB8YKEDMK7ru,El Hijo De La Cumbia,Freestyle de Ritmos,Cumbia Regional,17,209711,False,0.576,0.887,2,-2.424,1,0.0325,0.00013,0.0642,0.165,0.592,109.957,4,afrobeat,504578,2020-01-02 03:59,MENA
5p5FBWIR81bz0IDza2Dozm,Lack Of Afro;Emma Noble,Hello Baby,Fires Glow,19,242940,False,0.633,0.681,5,-10.054,1,0.0343,0.38,0.016,0.665,0.622,110.004,4,afrobeat,155032,2020-01-02 04:00,LATAM
398y12FgBS3Vw2Q7hQH6bs,Los Amigos Invisibles,Arepa 3000,Pipi,20,133920,False,0.631,0.609,2,-8.221,1,0.0656,0.000932,0.61,0.157,0.702,174.968,4,afrobeat,676394,2020-01-02 04:01,US
3rllhj4WKYq3DG35DhCpRP,Juanafé;La Flor del Recuerdo,Parrilladas Vargas (Vol. II),Mi Último Fracaso,18,265086,False,0.457,0.332,0,-10.365,1,0.0356,0.791,8.22e-06,0.102,,164.096,3,afrobeat,379405,2020-01-02 04:02,APAC
1udcRyPUJr8B8N7hAE1Sdm,Los Amigos Invisibles,Arepa 3000,Masturbation Session,20,293386,False,0.843,0.822,5,-6.455,0,0.0865,0.0221,0.0158,0.182,0.86,117.971,4,afrobeat,281381,2020-01-02 04:03,MENA
1PphwDVGRYmR7tGMvdsfo5,The New Mastersounds,The Nashville Session,Burnt Back,19,224095,False,0.537,0.903,9,-6.951,1,0.0503,0.452,0.852,0.126,0.843,111.801,4,afrobeat,115573,2020-01-02 04:04,LATAM
6gaUC3ms3gCGggnfTdT2QL,BaianaSystem,BaianaSystem,Frevofoguete,18,206066,False,0.482,0.714,4,-8.796,0,0.0532,0.0127,0.903,0.107,0.656,155.103,4,afrobeat,899251,2020-01-02 04:05,US
4HA6HwaRTzB0b2hlFV1Ncb,Zé Bigode Orquestra;Guinu,Clube da Fumaça,Alfazema Y Guiné (feat. Guinu),17,118388,False,,0.761,6,-5.556,1,0.0576,0.162,0.0,0.256,0.912,129.911,4,afrobeat,853475,2020-01-02 04:06,APAC
1m25j7wivTQQMZebdPJyO8,BaianaSystem;Thiago França,ATO 3: América do Sol,Reza Frevo,18,96766,False,0.451,0.983,2,-7.436,0,0.347,0.0909,0.982,0.107,0.378,161.108,4,afrobeat,830576,2020-01-02 04:07,EU
5ZSnUYUX2cuOpsSbVo3Wot,Los Amigos Invisibles,Live En Una Noche Tan Linda Como Esta Vol 1,Yo No Se,20,132284,False,0.56,0.822,0,-9.234,1,0.032,0.256,0.712,0.561,0.962,131.774,4,afrobeat,152323,2020-01-02 04:08,MENA
4BPfhlDv2iYWwpFgaBf4yO,Calle 13,Los De Atrás Vienen Conmigo,Electro Movimiento,19,196986,False,0.803,0.86,8,-6.522,1,0.135,0.0782,4.45e-05,0.128,0.534,109.966,4,afrobeat,414606,2020-01-02 04:09,US
6v3BRYhBazEhyhm6FeKXL2,Newen Afrobeat,Curiche,Come y Calla,17,540346,False,0.795,0.857,11,-7.772,0,0.0492,0.526,0.457,0.0968,0.845,97.01,4,afrobeat,974213,2020-01-02 04:10,US
6cLtKtakegCY6n7iepcLYJ,Ebo Taylor;Uhuru-Yenzu,Conflict,Love and Death,18,499733,False,,0.92,0,-7.478,1,0.0563,0.158,0.0797,0.0743,0.811,108.979,4,afrobeat,620747,2020-01-02 04:11,APAC
3C0K6ldyghoPafc1rde6qJ,Plastilina Mosh,Juan Manuel,Tiki Fiesta,19,187173,False,0.768,0.688,10,-9.079,0,0.0431,0.103,0.73,0.113,0.4,125.112,4,afrobeat,215645,2020-01-02 04:12,EU
5SdeTZrJw0QKJ2J7H1afi7,Metá Metá,MetaL MetaL,Man Feriman,18,460120,False,0.475,0.76,8,-6.128,1,0.0405,0.276,0.000137,0.367,0.359,109.977,4,afrobeat,226924,2020-01-02 04:13,US
0dQwKBwUx7bPLjksSyHYYZ,Plastilina Mosh,Tasty + B Sides,Te Lo Juro Por Madonna (Si Omba Ta Gueno),19,181026,False,0.517,0.966,9,-5.724,0,0.0568,0.000439,0.0864,0.123,0.711,98.14,4,afrobeat,336800,2020-01-02 04:14,EU
0MAjodNUjLlzRw9hd65QiS,Los Amigos Invisibles,The New Sound of the Venezuelan Gozadera,Mango Cool,19,174293,False,0.527,0.883,0,-6.799,0,0.0316,0.0204,0.755,0.0913,,155.135,4,afrobeat,975110,2020-01-02 04:15,US
0gGslfeZ5GjK19VcS82Sqa,Kutiman,Mix Tel Aviv,Mix Tel Aviv,36,277438,False,0.751,0.688,0,-8.023,1,0.0436,0.102,0.84,0.0799,0.403,120.96,4,afrobeat,252650,2020-01-02 04:16,LATAM
6TRYv8brfH12SfgV8lMraP,Akalé Wubé,Mata,Mata,44,230853,False,0.569,0.496,4,-11.423,0,0.0674,0.393,0.924,0.11,0.808,82.822,4,afrobeat,912602,2020-01-02 04:17,EU
2WcN7sgqqFNZMiMEeLvE3A,TB1,Thank You,Thank You,39,235826,False,0.775,0.808,1,-2.038,0,0.0465,0.113,0.0,0.0628,0.912,115.011,4,afrobeat,710211,2020-01-02 04:18,US
5outtQyJ8AQxd4ykOyu8XV,Louis Pascal,Life of Grace,Life of Grace,34,205973,False,0.59,0.491,0,-9.304,0,0.233,0.0128,4.71e-05,0.143,,193.616,4,afrobeat,929706,2020-01-02 04:19,APAC
44kT6XsCkSGb9wNQ5qGXvg,Jungle Fire,Tropicoso,Comencemos (Let's Start),44,152600,False,0.666,0.903,0,-6.462,1,0.0456,0.23,0.616,0.151,0.913,111.84,4,afrobeat,843410,2020-01-02 04:20,MENA
7EUnYSsHzHMgAg6pLmAYfx,Oneness Of Juju,Breezin',Breezin',17,329333,False,0.616,0.476,11,-11.388,1,0.0536,0.687,0.599,0.0991,0.862,80.318,4,afrobeat,398946,2020-01-02 04:21,EU
4I6a6PjNI9RGVt402sTeqh,Becca Folkes,In My Own Words,He Turned It,17,243408,False,0.663,0.872,0,-5.162,1,0.0692,0.0221,8.37e-05,0.0806,0.585,97.0,4,afrobeat,845105,2020-01-02 04:22,APAC
4CuXyFGGXns7BvvYYCaWA0,Greyboy,Soul Mosaic,Omega,19,64693,False,0.755,0.876,2,-8.079,1,0.0729,0.014,0.826,0.0641,0.894,108.383,4,afrobeat,252221,2020-01-02 04:23,EU
174aZteQew30wcq8sPzlW6,Ikebe Shakedown,Stone by Stone,Rio Grande,46,230986,False,0.445,0.605,11,-7.509,0,0.0304,0.25,0.76,0.321,0.692,162.588,4,afrobeat,361872,2020-01-02 04:24,LATAM
3oZWXld4ObidTo8tShLNxZ,TJ Cream;Ozoro,Haven`t You Heard?,Haven`t You Heard?,17,189048,False,0.865,0.443,6,-11.879,0,0.414,0.148,0.0,0.0609,0.738,160.001,4,afrobeat,290594,2020-01-02 04:25,MENA
6CtD4OlyP18mLPEhBotviY,Jaron Nurse,Uncommon,Uncommon Girl,17,144065,False,0.908,0.631,4,-9.078,0,0.0543,0.128,0.000897,0.165,0.819,110.048,4,afrobeat,219851,2020-01-02 04:26,APAC
342MrQja9hV0VipxM0iuNr,Maga Bo;Mestre Camaleão,Quilombo do Futuro,É da Nossa Cor,17,195386,False,0.668,0.873,3,-3.887,0,0.0558,0.422,0.0,0.355,0.771,116.968,4,afrobeat,181001,2020-01-02 04:27,US
1QGpYmCjN9Jp4MGXXKnlRt,Victor Rice,Drink,The Demander,18,138817,False,0.678,0.785,11,-8.721,0,0.044,0.00941,0.811,0.17,0.995,141.557,4,afrobeat,268659,2020-01-02 04:28,US
6zeOuFLzYvFOfwedcmz7Nu,Sharyn,In Full Bloom,Burn Brighter / Like I do,17,204661,False,,0.662,6,-7.488,0,0.0618,0.33,0.00172,0.573,0.487,113.003,4,afrobeat,208099,2020-01-02 04:29,APAC
7HuER5q1a5dJ0uKrfGrMCj,Jlyricz,Searching,Searching,16,190714,False,0.552,0.424,8,-6.649,1,0.0722,0.604,0.0,0.0849,0.596,204.128,3,afrobeat,442382,2020-01-02 04:30,MENA
0PXa2lGQZBqatc4iLCDF7Y,Speedometer,Our Kind of Movement,Funky Amigo,17,203414,False,0.862,0.673,10,-9.92,0,0.0492,0.0568,0.796,0.0737,0.823,113.427,4,afrobeat,164174,2020-01-02 04:31,US
46XxyeE0hOs9RVJWihUZiu,Jungle Fire,Tropicoso,Culebro,16,234333,False,0.581,0.871,5,-7.66,0,0.042,0.00707,0.713,0.0724,0.91,118.497,4,afrobeat,155148,2020-01-02 04:32,EU
2GS8EFnNZIkWCW4dpvwEVa,Monomono,Give The Beggar A Chance,Give The Beggar A Chance,16,357266,False,,0.721,7,-8.986,1,0.0386,0.503,0.00013,0.468,0.947,163.452,3,afrobeat,990839,2020-01-02 04:33,LATAM
2qauC97rpj9Z9owo2RIqHI,Eddie Neblett,Walking in Authority,100% Worship,17,216893,False,,0.73,1,-11.053,1,0.512,0.447,0.0,0.0711,0.932,120.145,4,afrobeat,178924,2020-01-02 04:34,APAC
1TIr3Py2sKuNPXSe4nhVQE,Hugh Masekela,Still Grazing,Been Such A Long Time Gone,18,239426,False,0.538,0.663,2,-9.609,1,0.0364,0.236,0.00175,0.084,0.699,106.814,4,afrobeat,166651,2020-01-02 04:35,LATAM
3LJjkv2PGHC7mnpCJ7O4uU,Girma Bèyènè;Akalé Wubé,Mistakes on Purpose (Ethiopiques 30),Bèmèlkesh Aydèlèm,18,568506,False,0.76,0.626,10,-12.927,0,0.0789,0.562,0.221,0.0804,0.857,99.991,4,afrobeat,127095,2020-01-02 04:36,MENA
2cAz2Kjy2Zo1aFav7iITEC,Ikebe Shakedown,Ikebe Shakedown,Sakonsa,16,152040,False,0.603,0.984,7,-6.256,1,0.0377,0.174,0.851,0.131,0.922,131.249,4,afrobeat,219287,2020-01-02 04:37,MENA
2XWx3cUPgju22NUCbv5e1X,Jungle Fire,Tropicoso,Village Hustle,16,240400,False,0.785,0.874,4,-8.122,0,0.0485,0.0782,0.816,0.0728,0.962,120.102,4,afrobeat,575126,2020-01-02 04:38,APAC
6jxGGknzB1s1fnCKvRt2NC,Niña Dioz;Shigeto,Reyna,Nubes (feat. Shigeto),19,184991,False,0.891,0.855,7,-3.991,1,0.0922,0.0234,0.0215,0.0799,0.527,115.0,4,afrobeat,844528,2020-01-02 04:39,EU
1CmiXotreN0ISdnfH5an5C,Ikebe Shakedown,Ikebe Shakedown,The Viking,16,273280,False,0.732,0.967,7,-6.559,1,0.0514,0.332,0.882,0.0555,0.755,110.103,4,afrobeat,761402,2020-01-02 04:40,MENA
6c5flx9Sfv7qCFlx1aVPSG,Tony Allen,Film Of Life,Ewa,17,251146,False,0.692,0.884,1,-8.655,1,0.0632,0.0317,0.885,0.087,0.19,112.976,4,afrobeat,622215,2020-01-02 04:41,APAC
2Vpc8EmFu6yz8ERrl47mwm,Geraldo Pino;The Heartbeats,DJ-Kicks (Motor City Drum Ensemble) [DJ Mix],Black Woman Experience - Mixed,17,170493,False,0.719,0.736,9,-12.658,0,0.0506,0.447,0.933,0.121,0.372,123.326,4,afrobeat,176522,2020-01-02 04:42,US
2aSlPgChCAMHVX2TnfgNXA,BaianaSystem;Bule Bule,ATO 3: América do Sol,Vixe,18,66866,False,0.535,0.636,7,-6.285,1,0.044,0.877,0.000381,0.227,0.526,111.069,4,afrobeat,796974,2020-01-02 04:43,LATAM
1qDozvANiff3iPglEdPJub,Tony Allen;Ty,HomeCooking,Woman To Man,17,287560,False,0.898,0.801,7,-7.586,1,0.0845,0.0105,0.000312,0.125,0.724,115.028,4,afrobeat,133526,2020-01-02 04:44,MENA
1DTljJvfLMNDhbUgy3Jbmt,Mulatu Astatke,Sketches of Ethiopia (Bonus Track Version),Hager Fiker,17,368546,False,0.677,0.684,10,-12.91,0,0.0504,0.953,0.884,0.0885,0.948,92.185,4,afrobeat,667820,2020-01-02 04:45,MENA
